Sittard	NNP	I-NP	I-ORG
2	CD	I-NP	O
1	CD	I-NP	O
1	CD	I-NP	O
0	CD	I-NP	O
1	CD	I-NP	O
0	CD	I-NP	O
4	CD	I-NP	O

Issuer	NN	I-NP	O
:	:	O	O
Birmingham	NNP	I-NP	I-LOC
Public	NNP	I-NP	I-LOC
Park	NNP	I-NP	I-LOC
&	CC	I-NP	I-LOC
Rec	NNP	I-NP	I-LOC
.	.	O	O

Ssangbangwool	NN	I-NP	I-ORG
12	CD	I-NP	O
Hanwha	NNP	I-NP	I-ORG
0	CD	I-NP	O

"	"	O	O
We	PRP	I-NP	O
could	MD	I-VP	O
lift	VB	I-VP	O
the	DT	I-NP	O
ban	NN	I-NP	O
tomorrow	NN	B-NP	O
,	,	O	O
but	CC	O	O
that	DT	I-NP	O
would	MD	I-VP	O
not	RB	I-VP	O
mean	VB	I-VP	O
anything	NN	I-NP	O
immediately	RB	I-ADVP	O
,	,	O	O
"	"	O	O
said	VBD	I-VP	O
Drazek	NNP	I-NP	I-PER
.	.	I-NP	O
"	"	O	O

Niugini	PRP	I-NP	I-ORG
holds	VBZ	I-VP	O
copper	NN	I-NP	O
and	CC	I-NP	O
gold	NN	I-NP	O
mining	NN	I-NP	O
interests	NNS	I-NP	O
in	IN	I-PP	O
Australia	NNP	I-NP	I-LOC
,	,	I-NP	O
Chile	NNP	I-NP	I-LOC
and	CC	I-NP	O
Papua	NNP	I-NP	I-LOC
New	NNP	I-NP	I-LOC
Guinea	NNP	I-NP	I-LOC
,	,	O	O
where	WRB	I-ADVP	O
it	PRP	I-NP	O
has	VBZ	I-VP	O
a	DT	I-NP	O
17.2	CD	I-NP	O
percent	NN	I-NP	O
stake	NN	I-NP	O
in	IN	I-PP	O
the	DT	I-NP	O
Lihir	NNP	I-NP	I-ORG
gold	NN	I-NP	O
project	NN	I-NP	O
.	.	O	O

--	:	O	O
FLNC	NNP	I-NP	I-ORG
Corsican	NNP	I-NP	I-MISC
nationalist	JJ	I-NP	O
movement	NN	I-NP	O
announces	VBZ	I-VP	O
end	NN	I-NP	O
of	IN	I-PP	O
truce	NN	I-NP	O
after	IN	I-PP	O
last	JJ	I-NP	O
night	NN	I-NP	O
's	POS	B-NP	O
attacks	NNS	I-NP	O
.	.	O	O

Viking	VBG	I-VP	I-ORG
20	CD	I-NP	O
7	CD	I-NP	O
7	CD	I-NP	O
6	CD	I-NP	O
33	CD	I-NP	O
24	CD	I-NP	O
28	CD	I-NP	O

"	"	O	O
Obviously	RB	I-ADVP	O
we	PRP	I-NP	O
are	VBP	I-VP	O
interested	JJ	I-ADJP	O
in	IN	I-PP	O
this	DT	I-NP	O
research	NN	I-NP	O
.	.	O	O

Reuters	NNP	I-NP	I-ORG
has	VBZ	I-VP	O
not	RB	I-VP	O
verified	VBN	I-VP	O
these	DT	I-NP	O
stories	NNS	I-NP	O
and	CC	O	O
does	VBZ	I-VP	O
not	RB	I-VP	O
vouch	NN	I-NP	O
for	IN	I-PP	O
their	PRP$	I-NP	O
accuracy	NN	I-NP	O
.	.	O	O

Lester	NNP	I-NP	I-PER
Lawhon	NNP	I-NP	I-PER
was	VBD	I-VP	O
taken	VBN	I-VP	O
to	TO	I-PP	O
a	DT	I-NP	O
nearby	JJ	I-NP	O
airstrip	NN	I-NP	O
where	WRB	I-ADVP	O
he	PRP	I-NP	O
was	VBD	I-VP	O
bludgeoned	VBN	I-VP	O
with	IN	I-PP	O
a	DT	I-NP	O
tire	NN	I-NP	O
iron	NN	I-NP	O
.	.	O	O

BRUSSELS	NNP	I-NP	I-LOC
1996-08-31	NNP	I-NP	O

British	JJ	I-NP	I-MISC
officials	NNS	I-NP	O
say	VBP	I-VP	O
sheep	NN	I-NP	O
meat	NN	I-NP	O
is	VBZ	I-VP	O
perfectly	RB	I-ADJP	O
safe	JJ	I-ADJP	O
to	TO	I-VP	O
eat	VB	I-VP	O
.	.	O	O

10-1-33-2	CD	I-NP	O
(	(	O	O
1w	CD	I-NP	O
)	)	O	O
.	.	O	O

Winter	NN	I-NP	O
is	VBZ	I-VP	O
in	IN	I-PP	O
the	DT	I-NP	O
air	NN	I-NP	O
.	.	O	O

The	DT	I-NP	O
man	NN	I-NP	O
was	VBD	I-VP	O
due	JJ	I-ADJP	O
to	TO	I-VP	O
catch	VB	I-VP	O
a	DT	I-NP	O
flight	NN	I-NP	O
to	TO	I-PP	O
Nuku'alofa	NNP	I-NP	I-LOC
in	IN	I-PP	O
Tonga	NNP	I-NP	I-LOC
later	RB	I-ADVP	O
on	IN	I-PP	O
Tuesday	NNP	I-NP	O
.	.	O	O

BASEBALL	NNP	I-NP	O
-	:	O	O
CUBS	NNP	I-NP	I-ORG
EDGE	NNP	I-NP	O
BRAVES	NNPS	I-NP	I-ORG
WITH	IN	I-PP	O
RUN	NNP	I-NP	O
IN	IN	I-PP	O
TOP	NNP	I-NP	O
OF	IN	I-PP	O
NINTH	NNS	I-NP	O
.	.	O	O

NATO	NNP	I-NP	I-ORG
forces	VBZ	I-VP	O
released	VBN	I-VP	O
a	DT	I-NP	O
group	NN	I-NP	O
of	IN	I-PP	O
Bosnian	NNP	I-NP	I-MISC
Serb	NNP	I-NP	I-MISC
policemen	NNS	I-NP	O
late	JJ	B-NP	O
on	IN	I-PP	O
Thursday	NNP	I-NP	O
and	CC	O	O
a	DT	I-NP	O
tense	JJ	I-NP	O
confrontation	NN	I-NP	O
appeared	VBD	I-VP	O
to	TO	I-VP	O
be	VB	I-VP	O
easing	VBG	I-VP	O
,	,	O	O
an	DT	I-NP	O
alliance	NN	I-NP	O
spokesman	NN	I-NP	O
said	VBD	I-VP	O
.	.	O	O

Jeon	NNP	I-NP	I-PER
Woon	NNP	I-NP	I-PER
55	CD	I-NP	O

Attendance	NNP	I-NP	O
10,760	CD	I-NP	O
.	.	O	O

TENNIS	NNS	I-NP	O
-	:	O	O
HUBER	NNP	I-NP	I-PER
AND	CC	I-NP	O
MALEEVA	NNP	I-NP	I-PER
FALL	NN	I-NP	O
,	,	O	O
UP-AND-COMERS	NNP	I-NP	O
ADVANCE	NNP	I-NP	O
AT	NNP	I-NP	O
OPEN	NNP	I-NP	I-MISC
.	.	O	O

-DOCSTART-	-X-	O	O

Olympic	JJ	I-NP	I-MISC
champions	NNS	I-NP	O
Michael	NNP	I-NP	I-PER
Johnson	NNP	I-NP	I-PER
and	CC	O	O
Donovan	NNP	I-NP	I-PER
Bailey	NNP	I-NP	I-PER
and	CC	O	O
former	JJ	I-NP	O
champion	NN	I-NP	O
Linford	NNP	I-NP	I-PER
Christie	NNP	I-NP	I-PER
will	MD	I-VP	O
run	VB	I-VP	O
in	IN	I-PP	O
a	DT	I-NP	O
"	"	O	O
Dream	NN	I-NP	I-ORG
Team	NNP	I-NP	I-ORG
"	"	O	O
sprint	JJ	I-NP	O
relay	NN	I-NP	O
squad	NN	B-NP	O
in	IN	I-PP	O
honour	NN	I-NP	O
of	IN	I-PP	O
Jesse	NNP	I-NP	I-PER
Owens	NNP	I-NP	I-PER
on	IN	I-PP	O
Friday	NNP	I-NP	O
.	.	O	O

Legia	NNP	I-NP	I-ORG
Warsaw	NNP	I-NP	I-ORG
7	CD	I-NP	O
5	CD	I-NP	O
1	CD	I-NP	O
1	CD	I-NP	O
13	CD	I-NP	O
7	CD	I-NP	O
16	CD	I-NP	O

But	CC	O	O
the	DT	I-NP	O
changes	NNS	I-NP	O
have	VBP	I-VP	O
yet	RB	I-VP	O
to	TO	I-VP	O
improve	VB	I-VP	O
significantly	RB	I-ADVP	O
Norilsk	NNP	I-NP	I-ORG
's	POS	B-NP	O
situation	NN	I-NP	O
.	.	O	O

5.	NNP	I-NP	O
Colin	NNP	I-NP	I-PER
Edwards	NNP	I-NP	I-PER
(	(	O	O
U.S.	NNP	I-NP	I-LOC
)	)	O	O
Yamaha	NNP	I-NP	I-ORG
176	CD	I-NP	O

Sint	NNP	I-NP	I-ORG
Truiden	NNP	I-NP	I-ORG
3	CD	I-NP	O
Ekeren	NNP	I-NP	I-ORG
1	CD	I-NP	O

"	"	O	O
We	PRP	I-NP	O
have	VBP	I-VP	O
not	RB	I-VP	O
had	VBD	I-VP	O
contact	NN	I-NP	O
with	IN	I-PP	O
the	DT	I-NP	O
kidnappers	NNS	I-NP	O
nor	CC	O	O
do	VBP	O	O
we	PRP	I-NP	O
have	VBP	I-VP	O
any	DT	I-NP	O
leads	NNS	I-NP	O
to	TO	I-VP	O
take	VB	I-VP	O
us	PRP	I-NP	O
to	TO	I-PP	O
where	WRB	I-ADVP	O
they	PRP	I-NP	O
might	MD	I-VP	O
be	VB	I-VP	O
held	VBN	I-VP	O
,	,	O	O
"	"	O	O
Chief	NNP	I-NP	O
of	IN	I-PP	O
Judicial	NNP	I-NP	I-ORG
Police	NNP	I-NP	I-ORG
Manuel	NNP	I-NP	I-PER
Alvarado	NNP	I-NP	I-PER
told	VBD	I-VP	O
Reuters	NNP	I-NP	I-ORG
.	.	O	O

WESTERN	NNP	I-NP	I-MISC
DIVISION	NNP	I-NP	I-MISC

Belgian	JJ	I-NP	I-MISC
police	NN	I-NP	O
arrest	NN	I-NP	O
detective	NN	I-NP	O
in	IN	I-PP	O
Dutroux	NNP	I-NP	I-PER
affair	NN	I-NP	O
.	.	O	O

Dole	NNP	I-NP	I-PER
said	VBD	I-VP	O
former	JJ	I-NP	O
first	JJ	I-NP	O
lady	NN	I-NP	O
Nancy	NNP	I-NP	I-PER
Reagan	NNP	I-NP	I-PER
was	VBD	I-VP	O
laughed	VBN	I-VP	O
at	IN	I-PP	O
with	IN	B-PP	O
her	PRP$	I-NP	O
"	"	O	O
just	RB	I-ADVP	O
say	VBP	I-VP	O
no	DT	I-NP	O
"	"	O	O
anti-drug	JJ	I-NP	O
message	NN	I-NP	O
.	.	O	O
"	"	O	O

Debbie	NNP	I-NP	I-PER
Graham	NNP	I-NP	I-PER
(	(	O	O
U.S.	NNP	I-NP	I-LOC
)	)	O	O
beat	VB	I-VP	O
Stephanie	NNP	I-NP	I-PER
Deville	NNP	I-NP	I-PER
(	(	O	O
Belarus	NNP	I-NP	I-LOC
)	)	O	O
6-4	CD	I-NP	O
6-2	CD	I-NP	O

Total	JJ	I-NP	O
(	(	O	O
49.2	CD	I-NP	O
overs	NNS	I-NP	O
)	)	O	O
172	CD	I-NP	O

--	:	I-NP	O
Andrew	NNP	I-NP	I-PER
Huddart	NNP	I-NP	I-PER
,	,	O	O
London	NNP	I-NP	I-ORG
Newsroom	NNP	I-NP	I-ORG
,	,	O	O
+44	CD	I-NP	O
171	CD	I-NP	O
542	CD	I-NP	O
8716	CD	I-NP	O

More	JJR	I-NP	O
than	IN	I-NP	O
1,500	CD	I-NP	O
planes	NNS	I-NP	O
per	IN	I-PP	O
day	NN	I-NP	O
fly	NN	I-NP	O
over	IN	I-PP	O
Bulgaria	NNP	I-NP	I-LOC
,	,	O	O
in	IN	I-PP	O
a	DT	I-NP	O
strategic	JJ	I-NP	O
location	NN	I-NP	O
between	IN	I-PP	O
Europe	NNP	I-NP	I-LOC
and	CC	O	O
the	DT	I-NP	O
Middle	NNP	I-NP	I-LOC
and	CC	O	O
the	DT	I-NP	O
Far	NNP	I-NP	I-LOC
East	NNP	I-NP	I-LOC
,	,	O	O
Raichev	NNP	I-NP	I-PER
said	VBD	I-VP	O
.	.	O	O

Anne-Gaelle	NNP	I-NP	I-PER
Sidot	NNP	I-NP	I-PER
(	(	O	O
France	NNP	I-NP	I-LOC
)	)	O	O
beat	VB	I-VP	O
Wang	NNP	I-NP	I-PER
Shi-Ting	NNP	I-NP	I-PER
(	(	O	O
Taiwan	NNP	I-NP	I-LOC
)	)	O	O
6-4	CD	I-NP	O
3-6	CD	I-NP	O
6-3	CD	I-NP	O

CHICAGO	NNP	I-NP	I-ORG
69	CD	I-NP	O
61	CD	I-NP	O
.531	CD	I-NP	O
8	CD	I-NP	O

Index	NN	I-NP	O
heavyweights	NNS	I-NP	O
Elf	NNP	I-NP	I-ORG
and	CC	I-NP	O
Rhone	NNP	I-NP	I-ORG
Poulenc	NNP	I-NP	I-ORG
both	DT	O	O
ended	VBD	I-VP	O
slightly	RB	I-ADVP	O
weaker	JJR	I-NP	O
while	IN	I-SBAR	O
active	JJ	I-NP	O
Eurotunnel	NNP	I-NP	I-LOC
was	VBD	I-VP	O
unchanged	JJ	I-ADJP	O
on	IN	I-PP	O
nearly	RB	I-NP	O
a	DT	I-NP	O
million	CD	I-NP	O
shares	NNS	I-NP	O
traded	VBN	I-VP	O
.	.	O	O

The	DT	I-NP	O
Russian	NNPS	I-NP	I-MISC
ate	VBD	I-VP	O
up	RP	I-PRT	O
the	DT	I-NP	O
ground	NN	I-NP	O
in	IN	I-PP	O
a	DT	I-NP	O
swift	NN	I-NP	O
last	JJ	B-NP	O
lap	NN	I-NP	O
to	TO	I-VP	O
shave	VB	I-VP	O
0.36	CD	I-NP	O
seconds	NNS	I-NP	O
off	IN	I-PP	O
the	DT	I-NP	O
previous	JJ	I-NP	O
best	JJS	I-NP	O
of	IN	I-PP	O
2:29.34	CD	I-NP	O
set	NN	I-VP	O
by	IN	I-PP	O
Mozambique	NNP	I-NP	I-LOC
's	POS	B-NP	O
Maria	NNP	I-NP	I-PER
Mutola	NNP	I-NP	I-PER
in	IN	I-PP	O
the	DT	I-NP	O
same	JJ	I-NP	O
stadium	NN	I-NP	O
in	IN	I-PP	O
August	NNP	I-NP	O
last	JJ	B-NP	O
year	NN	I-NP	O
.	.	O	O

CENTRAL	NNP	I-NP	I-MISC
DIVISION	NNP	I-NP	I-MISC

8.	CD	I-NP	O
Gianluca	NNP	I-NP	I-PER
Corini	NNP	I-NP	I-PER
(	(	O	O
Italy	NNP	I-NP	I-LOC
)	)	O	O
Aki	NNP	I-NP	I-PER
same	JJ	I-NP	O
time	NN	I-NP	O

Thatcher	NNP	I-NP	I-PER
,	,	O	O
dubbed	VBD	I-VP	O
the	DT	I-NP	O
"	"	O	O
Iron	NNP	I-NP	I-PER
Lady	NNP	I-NP	I-PER
"	"	O	O
for	IN	I-PP	O
her	PRP$	I-NP	O
driven	JJ	I-NP	O
,	,	I-NP	O
forceful	JJ	I-NP	O
personality	NN	I-NP	O
,	,	O	O
was	VBD	I-VP	O
never	RB	I-VP	O
known	VBN	I-VP	O
to	TO	I-VP	O
have	VB	I-VP	O
an	DT	I-NP	O
interest	NN	I-NP	O
in	IN	I-PP	O
the	DT	I-NP	O
occult	JJ	I-NP	O
and	CC	O	O
in	IN	I-PP	O
fact	NN	I-NP	O
has	VBZ	I-VP	O
a	DT	I-NP	O
university	NN	I-NP	O
degree	NN	I-NP	O
in	IN	I-PP	O
chemistry	NN	I-NP	O
.	.	O	O

207	CD	I-NP	O
Clinton	NNP	I-NP	I-PER
Whitelaw	NNP	I-NP	I-PER
70	CD	I-NP	O
70	CD	I-NP	O
67	CD	I-NP	O
,	,	O	O
Mark	NNP	I-NP	I-PER
Cayeux	NNP	I-NP	I-PER
(	(	O	O
Zimbabwe	NNP	I-NP	I-LOC
)	)	O	O

MGT	NNP	I-NP	O
/	SYM	O	O
UND	NNP	I-NP	O
5	CD	I-NP	O
BP	NNP	I-NP	O
SELL	VB	I-VP	O
CONC	NNP	I-NP	O
5	CD	I-NP	O
BP	NNP	I-NP	O
PRAECIP	NNP	I-NP	O
=	SYM	I-VP	O

Six	CD	I-NP	O
Months	NNS	I-NP	O
Ended	VBN	I-VP	O
Quarter	NNP	I-NP	O
Ended	NN	I-NP	O

*	SYM	O	O
Boeing	NNP	I-NP	I-ORG
Co	NNP	I-NP	I-ORG
secures	VBZ	I-VP	O
$	$	I-NP	O
5.5	CD	I-NP	O
billion	CD	I-NP	O
in	IN	I-PP	O
orders	NNS	I-NP	O
for	IN	I-PP	O
new	JJ	I-NP	O
,	,	I-NP	O
larger	JJR	I-NP	O
747s	NNS	I-NP	O
.	.	O	O

With	IN	I-PP	O
tension	NN	I-NP	O
rising	VBG	I-VP	O
among	IN	I-PP	O
Senegal	NNP	I-NP	I-LOC
's	POS	B-NP	O
political	JJ	I-NP	O
parties	NNS	I-NP	O
ahead	RB	I-ADVP	O
of	IN	I-PP	O
local	JJ	I-NP	O
elections	NNS	I-NP	O
on	IN	I-PP	O
November	NNP	I-NP	O
24	CD	I-NP	O
,	,	O	O
the	DT	I-NP	O
interior	JJ	I-NP	I-ORG
ministry	NN	I-NP	I-ORG
on	IN	I-PP	O
Thursday	NNP	I-NP	O
banned	VBD	I-VP	O
the	DT	I-NP	O
carrying	NN	I-NP	O
of	IN	I-PP	O
guns	NNS	I-NP	O
and	CC	I-NP	O
ammunition	NN	I-NP	O
until	IN	I-PP	O
the	DT	I-NP	O
end	NN	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
year	NN	I-NP	O
.	.	O	O

4.	CD	I-NP	O
Den	NNP	I-NP	I-PER
Bakker	NNP	I-NP	I-PER
7	CD	I-NP	O

Today	NN	I-NP	O
,	,	O	O
and	CC	O	O
every	DT	I-NP	O
day	NN	I-NP	O
,	,	O	O
the	DT	I-NP	O
Brady	NNP	I-NP	I-MISC
Law	NNP	I-NP	I-MISC
is	VBZ	I-VP	O
stopping	VBG	I-VP	O
an	DT	I-NP	O
estimated	VBN	I-NP	O
85	CD	I-NP	O
felons	NNS	I-NP	O
from	IN	I-PP	O
buying	VBG	I-VP	O
a	DT	I-NP	O
handgun	NN	I-NP	O
,	,	O	O
"	"	O	O
Mrs.	NNP	I-NP	O
Brady	NNP	I-NP	I-PER
said	VBD	I-VP	O
.	.	O	O

As	IN	I-PP	O
with	IN	B-PP	O
many	JJ	I-NP	O
commodities	NNS	I-NP	O
,	,	O	O
"	"	O	O
there	EX	I-NP	O
is	VBZ	I-VP	O
a	DT	I-NP	O
desire	NN	I-NP	O
(	(	O	O
by	IN	I-PP	O
the	DT	I-NP	O
Chinese	JJ	I-NP	I-MISC
government	NN	I-NP	O
)	)	O	O
to	TO	I-VP	O
keep	VB	I-VP	O
a	DT	I-NP	O
stockpile	NN	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
metal	NN	I-NP	O
,	,	O	O
"	"	O	O
he	PRP	I-NP	O
said	VBD	I-VP	O
.	.	O	O
"	"	O	O

Preston	NNP	I-NP	I-ORG
2	CD	I-NP	O
Crewe	NNP	I-NP	I-ORG
1	CD	I-NP	O

Heifers	NNS	I-NP	O
:	:	O	O
Select	NNP	I-NP	O
and	CC	O	O
Choice	NNP	I-NP	O
2-3	CD	I-NP	O
,	,	I-NP	O
1150	CD	I-NP	O
lbs	VBZ	I-VP	O
67.00	CD	I-NP	O
.	.	O	O

LONDON	NNP	I-NP	I-LOC
1996-08-22	CD	I-NP	O

*	SYM	O	O
Salomon	NNP	I-NP	I-ORG
Brothers	NNPS	I-NP	I-ORG
Inc	NNP	I-NP	I-ORG
analyst	NN	I-NP	O
is	VBZ	I-VP	O
bullish	JJ	I-ADJP	O
on	IN	I-PP	O
International	NNP	I-NP	I-ORG
Business	NNP	I-NP	I-ORG
Machines	NNPS	I-NP	I-ORG
Corp	NNP	I-NP	I-ORG
.	.	O	O

Southern	JJ	I-NP	I-MISC
records	NNS	I-NP	O
have	VBP	I-VP	O
already	RB	I-VP	O
been	VBN	I-VP	O
preserved	VBN	I-VP	O
.	.	O	O

Men	NN	I-NP	O
's	POS	B-NP	O
singles	NNS	I-NP	O

Carlisle	NNP	I-NP	I-ORG
0	CD	I-NP	O
Hull	NNP	I-NP	I-ORG
0	CD	I-NP	O

Stoke	VB	I-VP	I-ORG
3	CD	I-NP	O
3	CD	I-NP	O
0	CD	I-NP	O
0	CD	I-NP	O
5	CD	I-NP	O
2	CD	I-NP	O
9	CD	I-NP	O

Scorers	NNS	I-NP	O
:	:	O	O

Adrian	NNP	I-NP	I-PER
Warner	NNP	I-NP	I-PER

Organisers	NNS	I-NP	O
hope	VBP	I-VP	O
to	TO	I-VP	O
get	VB	I-VP	O
that	DT	I-NP	O
run	NN	I-NP	O
in	IN	I-PP	O
on	IN	B-PP	O
Saturday	NNP	I-NP	O
morning	NN	I-NP	O
,	,	O	O
conditions	NNS	I-NP	O
permitting	VBG	I-VP	O
,	,	O	O
and	CC	O	O
stage	VB	I-VP	O
the	DT	I-NP	O
race	NN	I-NP	O
later	RBR	I-ADVP	O
in	IN	I-PP	O
the	DT	I-NP	O
day	NN	I-NP	O
or	CC	O	O
on	IN	I-PP	O
Sunday	NNP	I-NP	O
.	.	O	O

Emnid	NNP	I-NP	I-ORG
Aug	NNP	I-NP	O
25	CD	I-NP	O
41.0	CD	I-NP	O
34.0	CD	I-NP	O
7.0	CD	I-NP	O
10.0	CD	I-NP	O
6.0	CD	I-NP	O

July	NN	I-NP	O
foil	NN	I-NP	O
output	NN	I-NP	O
was	VBD	I-VP	O
off	JJ	I-ADVP	O
0.2	CD	I-NP	O
percent	NN	I-NP	O
year-on-year	NN	I-NP	O
at	IN	I-PP	O
11,525	CD	I-NP	O
tonnes	NNS	I-NP	O
,	,	O	O
while	IN	I-SBAR	O
foil	NN	I-NP	O
shipments	NNS	I-NP	O
fell	VBD	I-VP	O
0.8	CD	I-NP	O
percent	NN	I-NP	O
to	TO	I-PP	O
11,244	CD	I-NP	O
tonnes	NNS	I-NP	O
.	.	O	O

All	DT	I-NP	O
passengers	NNS	I-NP	O
held	VBD	I-VP	O
hostage	NN	I-NP	O
aboard	IN	I-PP	O
a	DT	I-NP	O
hijacked	VBN	I-NP	O
Sudanese	NNP	I-NP	I-MISC
Airways	NNPS	I-NP	O
plane	NN	I-NP	O
diverted	VBN	I-VP	O
to	TO	I-PP	O
London	NNP	I-NP	I-LOC
's	POS	B-NP	O
Stansted	NNP	I-NP	I-LOC
airport	NN	I-NP	O
carrying	VBG	I-VP	O
199	CD	I-NP	O
passengers	NNS	I-NP	O
and	CC	I-NP	O
crew	NN	I-NP	O
have	VBP	I-VP	O
been	VBN	I-VP	O
freed	VBN	I-VP	O
,	,	O	O
an	DT	I-NP	O
airport	NN	I-NP	O
spokeswoman	NN	I-NP	O
said	VBD	I-VP	O
on	IN	I-PP	O
Tuesday	NNP	I-NP	O
.	.	O	O

Akashi	NNP	I-NP	I-PER
is	VBZ	I-VP	O
head	NN	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
Department	NNP	I-NP	I-ORG
of	IN	I-PP	I-ORG
Humanitarian	JJ	I-NP	I-ORG
affairs	NNS	I-NP	I-ORG
.	.	O	O

Jackson	NNP	I-NP	I-PER
,	,	O	O
the	DT	I-NP	O
only	JJ	I-NP	O
man	NN	I-NP	O
to	TO	I-VP	O
have	VB	I-VP	O
run	VBN	I-VP	O
faster	RBR	I-ADVP	O
,	,	O	O
could	MD	I-VP	O
not	RB	I-VP	O
live	VB	I-VP	O
with	IN	I-PP	O
his	PRP$	I-NP	O
speed	NN	I-NP	O
,	,	O	O
taking	VBG	I-VP	O
second	JJ	I-NP	O
in	IN	I-PP	O
13.24	CD	I-NP	O
seconds	NNS	I-NP	O
.	.	O	O

-DOCSTART-	-X-	O	O

The	DT	I-NP	O
IOC	NNP	I-NP	I-ORG
tender	NN	I-NP	O
had	VBD	I-VP	O
"	"	O	O
a	DT	I-NP	O
bearish	JJ	I-NP	O
impact	NN	I-NP	O
,	,	O	O
but	CC	O	O
not	RB	I-NP	O
a	DT	I-NP	O
great	JJ	I-NP	O
impact	NN	I-NP	O
,	,	O	O
"	"	O	O
one	CD	I-NP	O
German	JJ	I-NP	I-MISC
player	NN	I-NP	O
said	VBD	I-VP	O
.	.	O	O

U.S.	NNP	I-NP	I-MISC
Open	NNP	I-NP	I-MISC
officials	NNS	I-NP	O
managed	VBD	I-VP	O
to	TO	I-VP	O
insult	VB	I-VP	O
most	JJS	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
male	JJ	I-NP	O
tennis	NN	I-NP	O
players	NNS	I-NP	O
last	JJ	B-NP	O
week	NN	I-NP	O
with	IN	I-PP	O
their	PRP$	I-NP	O
controversial	JJ	I-NP	O
handling	NN	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
seeding	NN	I-NP	O
and	CC	O	O
draw	VB	I-VP	O
.	.	O	O

Police	NNS	I-NP	O
spokeswoman	NN	I-NP	O
Kim	NNP	I-NP	I-PER
White	NNP	I-NP	I-PER
said	VBD	I-VP	O
police	NN	I-NP	O
had	VBD	I-VP	O
already	RB	I-VP	O
contacted	VBN	I-VP	O
Sadiki	NNP	I-NP	I-PER
and	CC	O	O
were	VBD	I-VP	O
trying	VBG	I-VP	O
to	TO	I-VP	O
arrange	VB	I-VP	O
to	TO	I-VP	O
bring	VB	I-VP	O
him	PRP	I-NP	O
to	TO	I-PP	O
Stansted	NNP	I-NP	I-LOC
,	,	O	O
30	CD	I-NP	O
miles	NNS	I-NP	O
(	(	O	O
48	CD	I-NP	O
km	NN	I-NP	O
)	)	O	O
north-east	RB	I-ADVP	O
of	IN	I-PP	O
London	NNP	I-NP	I-LOC
,	,	O	O
to	TO	I-VP	O
talk	VB	I-VP	O
to	TO	I-PP	O
the	DT	I-NP	O
hijackers	NNS	I-NP	O
.	.	O	O

Duncan	NNP	I-NP	I-PER
Shiels	NNP	I-NP	I-PER

-DOCSTART-	-X-	O	O

A	DT	I-NP	O
minute	NN	I-NP	O
later	RB	I-ADVP	O
,	,	O	O
Bitar	NN	I-NP	I-PER
produced	VBD	I-VP	O
a	DT	I-NP	O
good	JJ	I-NP	O
double	JJ	I-NP	O
save	VB	I-VP	O
,	,	O	O
first	JJ	I-NP	O
from	IN	I-PP	O
Kazuyoshi	NNP	I-NP	I-PER
Miura	NNP	I-NP	I-PER
's	POS	B-NP	O
header	NN	I-NP	O
and	CC	O	O
then	RB	I-VP	O
blocked	VBN	I-VP	O
a	DT	I-NP	O
Takagi	NNP	I-NP	I-PER
follow-up	JJ	I-NP	O
shot	NN	I-NP	O
.	.	O	O

Boardman	NNP	I-NP	I-PER
4:14.784	CD	I-NP	O
caught	VBD	I-VP	O
Edouard	NNP	I-NP	I-PER
Gritson	NNP	I-NP	I-PER
(	(	O	O
Russia	NNP	I-NP	I-LOC
)	)	O	O

In	IN	I-PP	O
Boston	NNP	I-NP	I-LOC
,	,	O	O
former	JJ	I-NP	O
Mariner	NNP	I-NP	I-PER
Darren	NNP	I-NP	I-PER
Bragg	NNP	I-NP	I-PER
's	POS	B-NP	O
first	JJ	I-NP	O
career	NN	I-NP	O
grand	JJ	I-NP	O
slam	NN	I-NP	O
in	IN	I-PP	O
the	DT	I-NP	O
sixth	JJ	I-NP	O
inning	NN	I-NP	O
off	IN	I-PP	O
reliever	NN	I-NP	O
Randy	NNP	B-NP	I-PER
Johnson	NNP	I-NP	I-PER
lifted	VBD	I-VP	O
the	DT	I-NP	O
Boston	NNP	I-NP	I-ORG
Red	NNP	I-NP	I-ORG
Sox	NNP	I-NP	I-ORG
to	TO	I-PP	O
their	PRP$	I-NP	O
fifth	JJ	I-NP	O
win	NN	I-NP	O
in	IN	I-PP	O
six	CD	I-NP	O
games	NNS	I-NP	O
,	,	O	O
a	DT	I-NP	O
9-5	CD	I-NP	O
victory	NN	I-NP	O
over	IN	I-PP	O
Seattle	NNP	I-NP	I-LOC
.	.	O	O

Police	NNS	I-NP	O
initially	RB	I-ADVP	O
said	VBD	I-VP	O
leftist	JJ	I-NP	O
Revolutionary	NNP	I-NP	I-ORG
Armed	NNP	I-NP	I-ORG
Forces	NNPS	I-NP	I-ORG
of	IN	I-PP	I-ORG
Colombia	NNP	I-NP	I-ORG
(	(	O	O
FARC	NNP	I-NP	I-ORG
)	)	O	O
rebels	NNS	I-NP	O
